"","idmen","maxn"
"31739",3007953031690100,1
"31740",3007953032540100,2
"31741",3007953034710100,4
"31742",3007953040580100,2
"31743",3007953051020100,5
"31744",3007953055140100,2
"31745",3007953057410100,5
"31746",3007953057590100,3
"31747",3007953058220100,2
"31748",3007953059550100,1
"31749",3007953067050100,3
"31750",3007953067050101,2
"31751",3007953073230100,2
"31752",3007953073620100,1
"31753",3007953075690100,3
"31754",3007953082030100,3
"31755",3007953092030100,1
"31756",3007953094370100,1
"31757",3007953095380100,6
"31758",3007953095500100,2
"31759",3007953101420100,1
"31760",3007953102990100,2
"31761",3007953103840100,3
"31762",3007953104200100,3
"31763",3007953108800100,2
"31764",3007953113300100,4
"31765",3007953114960100,4
"31766",3007953115750100,2
"31767",3007953117610100,4
"31768",3007953118450100,1
"31769",3007953118640100,4
"31770",3007953124040100,2
"31771",3007953124060100,2
"31772",3008116001240100,1
"31773",3008116010270100,1
"31774",3008116011670100,3
"31775",3008116012180100,2
"31776",3008116013160100,3
"31777",3008116016060100,2
"31778",3008116017070100,1
"31779",3008116017390100,5
"31780",3008116017600100,1
"31781",3008116018040100,2
"31782",3008116020060100,2
"31783",3008116023850100,5
"31784",3008116025180100,3
"31785",3008116025180101,2
"31786",3008116026420100,2
"31787",3008116031690100,3
"31788",3008116032540100,2
"31789",3008116033220100,3
"31790",3008116034710100,4
"31791",3008116040580100,2
"31792",3008116040950100,5
"31793",3008116042350100,2
"31794",3008116043310100,1
"31795",3008116051020100,4
"31796",3008116055140100,3
"31797",3008116057410100,3
"31798",3008116057590100,1
"31799",3008116058220100,1
"31800",3008116059550100,4
"31801",3008116067860100,2
"31802",3008116073230100,1
"31803",3008116073620100,4
"31804",3008116075690100,3
"31805",3008116075690101,1
"31806",3008116075690102,3
"31807",3008116078730100,3
"31808",3008116082450100,3
"31809",3008116089680100,2
"31810",3008116092030100,2
"31811",3008116094370100,3
"31812",3008116101960100,1
"31813",3008116103840100,4
"31814",3008116106580100,4
"31815",3008116108800100,5
"31816",3008116113300100,1
"31817",3008116114960100,2
"31818",3008116115750100,2
"31819",3008116117610100,2
"31820",3008116118450100,6
"31821",3008116124060100,3
"31822",3008116125520100,3
"31823",3008484012620100,1
"31824",3008484013160100,2
"31825",3008484015750100,1
"31826",3008484016060100,2
"31827",3008484017070100,2
"31828",3008484017390100,4
"31829",3008484017600100,5
"31830",3008484018040100,2
"31831",3008484020540100,3
"31832",3008484020920100,1
"31833",3008484023850100,2
"31834",3008484025180100,3
"31835",3008484026420100,2
"31836",3008484031690100,1
"31837",3008484034710100,1
"31838",3008484039590100,4
"31839",3008484040580100,4
"31840",3008484042350100,1
"31841",3008484044120100,2
"31842",3008484045130100,3
"31843",3008484051020100,1
"31844",3008484053790100,4
"31845",3008484055140100,4
"31846",3008484057530100,3
"31847",3008484058220100,2
"31848",3008484059260100,2
"31849",3008484059550100,2
"31850",3008484064920100,2
"31851",3008484073230100,4
"31852",3008484073510100,1
"31853",3008484073620100,1
"31854",3008484075690100,2
"31855",3008484078730100,1
"31856",3008484081230100,5
"31857",3008484082450100,5
"31858",3008484088460100,2
"31859",3008484089680100,2
"31860",3008484094370100,2
"31861",3008484095500100,5
"31862",3008484103840100,1
"31863",3008484106580100,2
"31864",3008484108800100,1
"31865",3008484110640100,2
"31866",3008484113300100,4
"31867",3008484114960100,3
"31868",3008484115750100,4
"31869",3008484117610100,4
"31870",3008484118450100,5
"31871",3008484121140100,1
"31872",3008484122000100,2
"31873",3008484122680100,3
"31874",3008484125520100,5
"31875",3008819001000100,1
"31876",3008819010270100,1
"31877",3008819011670100,3
"31878",3008819012180100,2
"31879",3008819012930100,4
"31880",3008819014970100,2
"31881",3008819016060100,1
"31882",3008819017070100,4
"31883",3008819017390100,2
"31884",3008819017600100,2
"31885",3008819018040100,2
"31886",3008819020920100,2
"31887",3008819026420100,5
"31888",3008819027210100,1
"31889",3008819030630100,4
"31890",3008819031690100,1
"31891",3008819034710100,2
"31892",3008819034710101,1
"31893",3008819039370100,2
"31894",3008819039370101,1
"31895",3008819040950100,4
"31896",3008819042000100,2
"31897",3008819042350100,3
"31898",3008819043310100,4
"31899",3008819044120100,1
"31900",3008819045130100,2
"31901",3008819051770100,1
"31902",3008819052310100,5
"31903",3008819053790100,4
"31904",3008819055140100,1
"31905",3008819057530100,3
"31906",3008819057590100,1
"31907",3008819063150100,2
"31908",3008819064920100,2
"31909",3008819066630100,1
"31910",3008819067050100,2
"31911",3008819073510100,4
"31912",3008819073510101,2
"31913",3008819073620100,3
"31914",3008819075690100,1
"31915",3008819078730100,2
"31916",3008819081230100,2
"31917",3008819082450100,2
"31918",3008819084110100,1
"31919",3008819086440100,1
"31920",3008819087500100,2
"31921",3008819091130100,3
"31922",3008819092030100,1
"31923",3008819094370100,1
"31924",3008819095380100,3
"31925",3008819099400100,1
"31926",3008819101960100,5
"31927",3008819102990100,2
"31928",3008819104200100,1
"31929",3008819108800100,1
"31930",3008819109060100,4
"31931",3008819110640100,1
"31932",3008819112370100,2
"31933",3008819114960100,2
"31934",3008819118450100,1
"31935",3008819118640100,2
"31936",3008819118740100,1
"31937",3008819126670100,1
"31938",3009201001240100,3
"31939",3009201010270100,2
"31940",3009201012930100,5
"31941",3009201013160100,4
"31942",3009201014970100,4
"31943",3009201015750100,2
"31944",3009201016060100,3
"31945",3009201017070100,1
"31946",3009201018040100,5
"31947",3009201020060100,2
"31948",3009201020540100,4
"31949",3009201023470100,1
"31950",3009201025180100,2
"31951",3009201026420100,2
"31952",3009201027210100,2
"31953",3009201030630100,2
"31954",3009201031690100,4
"31955",3009201032540100,2
"31956",3009201034710100,1
"31957",3009201039370100,2
"31958",3009201039590100,4
"31959",3009201040580100,2
"31960",3009201040950100,3
"31961",3009201042000100,1
"31962",3009201042350100,5
"31963",3009201043310100,5
"31964",3009201051650100,1
"31965",3009201053790100,3
"31966",3009201055140100,6
"31967",3009201057410100,4
"31968",3009201058220100,3
"31969",3009201059550100,2
"31970",3009201063150100,4
"31971",3009201066630100,4
"31972",3009201066630101,2
"31973",3009201067860100,2
"31974",3009201073230100,2
"31975",3009201078730100,2
"31976",3009201089680100,5
"31977",3009201091130100,6
"31978",3009201092030100,5
"31979",3009201095500100,1
"31980",3009201099400100,4
"31981",3009201101420100,1
"31982",3009201101960100,2
"31983",3009201104200100,2
"31984",3009201106580100,5
"31985",3009201106930100,1
"31986",3009201108800100,1
"31987",3009201109060100,1
"31988",3009201110640100,3
"31989",3009201114960100,1
"31990",3009201117610100,5
"31991",3009201118450100,1
"31992",3009201118640100,4
"31993",3009201121140100,3
"31994",3009201121140101,2
"31995",3009201122000100,2
"31996",3009201122680100,5
"31997",3009201123980100,1
"31998",3009201124040100,2
"31999",3009201126670100,1
"32000",3009360001240100,2
"32001",3009360011670100,3
"32002",3009360012180100,4
"32003",3009360015750100,3
"32004",3009360017390100,3
"32005",3009360017600100,2
"32006",3009360017600101,1
"32007",3009360018040100,5
"32008",3009360020060100,2
"32009",3009360020540100,2
"32010",3009360020920100,2
"32011",3009360023850100,3
"32012",3009360025180100,2
"32013",3009360030630100,2
"32014",3009360031690100,1
"32015",3009360032540100,1
"32016",3009360033220100,1
"32017",3009360040580100,3
"32018",3009360040580101,1
"32019",3009360040950100,4
"32020",3009360042000100,2
"32021",3009360042350100,1
"32022",3009360043310100,4
"32023",3009360043310101,3
"32024",3009360044120100,6
"32025",3009360051020100,2
"32026",3009360053790100,2
"32027",3009360057590100,2
"32028",3009360058220100,5
"32029",3009360063150100,2
"32030",3009360066630100,1
"32031",3009360067860100,4
"32032",3009360073230100,2
"32033",3009360073620100,2
"32034",3009360075690100,1
"32035",3009360078730100,2
"32036",3009360078730101,4
"32037",3009360081230100,2
"32038",3009360082030100,2
"32039",3009360082450100,5
"32040",3009360082450101,1
"32041",3009360084110100,4
"32042",3009360086440100,1
"32043",3009360087500100,1
"32044",3009360094370100,2
"32045",3009360095500100,4
"32046",3009360099390100,2
"32047",3009360101960100,3
"32048",3009360102990100,1
"32049",3009360103840100,2
"32050",3009360104200100,3
"32051",3009360106930100,5
"32052",3009360108800100,1
"32053",3009360109060100,2
"32054",3009360110640100,3
"32055",3009360112370100,4
"32056",3009360115750100,3
"32057",3009360117610100,1
"32058",3009360118450100,5
"32059",3009360118640100,2
"32060",3009360122680100,3
"32061",3009360123980100,1
"32062",3009360126670100,1
"32063",3009557010270100,2
"32064",3009557012180100,4
"32065",3009557012930100,2
"32066",3009557013160100,1
"32067",3009557014970100,3
"32068",3009557016060100,3
"32069",3009557017070100,3
"32070",3009557017390100,2
"32071",3009557020540100,2
"32072",3009557025180100,2
"32073",3009557026420100,1
"32074",3009557027210100,3
"32075",3009557030630100,3
"32076",3009557031690100,2
"32077",3009557032540100,2
"32078",3009557034710100,1
"32079",3009557040950100,2
"32080",3009557042350100,4
"32081",3009557044120100,2
"32082",3009557051650100,2
"32083",3009557052310100,2
"32084",3009557053790100,3
"32085",3009557055140100,2
"32086",3009557057410100,2
"32087",3009557057590100,2
"32088",3009557058220100,1
"32089",3009557059260100,1
"32090",3009557059550100,1
"32091",3009557067860100,4
"32092",3009557073510100,3
"32093",3009557075690100,4
"32094",3009557078730100,3
"32095",3009557082450100,2
"32096",3009557086440100,2
"32097",3009557092030100,3
"32098",3009557094370100,2
"32099",3009557095380100,1
"32100",3009557095500100,2
"32101",3009557099390100,3
"32102",3009557099400100,1
"32103",3009557101420100,2
"32104",3009557101960100,2
"32105",3009557102990100,2
"32106",3009557103840100,1
"32107",3009557106580100,2
"32108",3009557113300100,2
"32109",3009557114960100,1
"32110",3009557115750100,2
"32111",3009557118450100,4
"32112",3009557118640100,2
"32113",3009557121140100,2
"32114",3009557122680100,4
"32115",3009557123980100,4
"32116",3009557124060100,3
"32117",3009557125520100,1
"32118",3009557126670100,2
"32119",3010069001000100,3
"32120",3010069012180100,4
"32121",3010069013160100,1
"32122",3010069014970100,1
"32123",3010069015750100,3
"32124",3010069020540100,4
"32125",3010069020920100,4
"32126",3010069023470100,2
"32127",3010069025180100,3
"32128",3010069034710100,4
"32129",3010069040580100,2
"32130",3010069042350100,3
"32131",3010069043310100,2
"32132",3010069045130100,5
"32133",3010069053790100,4
"32134",3010069055140100,5
"32135",3010069057590100,2
"32136",3010069058220100,1
"32137",3010069063150100,1
"32138",3010069064920100,1
"32139",3010069067050100,3
"32140",3010069067860100,2
"32141",3010069078730100,1
"32142",3010069089680100,2
"32143",3010069092030100,5
"32144",3010069094370100,2
"32145",3010069095380100,3
"32146",3010069095500100,2
"32147",3010069099390100,3
"32148",3010069101960100,3
"32149",3010069106580100,2
"32150",3010069108800100,1
"32151",3010069118740100,2
"32152",3010069123980100,3
"32153",3010069124060100,2
"32154",3010180001240100,4
"32155",3010180011670100,1
"32156",3010180012180100,1
"32157",3010180012930100,2
"32158",3010180013160100,2
"32159",3010180017070100,1
"32160",3010180017390100,2
"32161",3010180017600100,3
"32162",3010180020540100,4
"32163",3010180023850100,3
"32164",3010180025180100,1
"32165",3010180026420100,2
"32166",3010180027210100,2
"32167",3010180030630100,4
"32168",3010180031690100,2
"32169",3010180040580100,2
"32170",3010180042350100,2
"32171",3010180057410100,1
"32172",3010180057590100,2
"32173",3010180058220100,2
"32174",3010180073230100,4
"32175",3010180075690100,3
"32176",3010180075690101,2
"32177",3010180078730100,2
"32178",3010180082030100,3
"32179",3010180082450100,2
"32180",3010180089680100,1
"32181",3010180092030100,2
"32182",3010180094370100,2
"32183",3010180095500100,3
"32184",3010180095500101,1
"32185",3010180099390100,2
"32186",3010180103840100,4
"32187",3010180103840101,4
"32188",3010180109060100,1
"32189",3010180113300100,4
"32190",3010180115750100,1
"32191",3010180118450100,1
"32192",3010180121140100,2
"32193",3010180124060100,1
"32194",3010180126670100,6
"32195",3010180126670101,2
"32196",3010180126670102,3
"32197",3010263001240100,1
"32198",3010263011670100,2
"32199",3010263012930100,3
"32200",3010263013160100,4
"32201",3010263014970100,4
"32202",3010263014970101,2
"32203",3010263015750100,2
"32204",3010263016060100,1
"32205",3010263017390100,1
"32206",3010263017600100,1
"32207",3010263020540100,4
"32208",3010263030630100,2
"32209",3010263031690100,1
"32210",3010263032540100,1
"32211",3010263033220100,2
"32212",3010263034710100,2
"32213",3010263042350100,3
"32214",3010263051020100,2
"32215",3010263055140100,3
"32216",3010263057410100,4
"32217",3010263057590100,1
"32218",3010263058220100,4
"32219",3010263067050100,4
"32220",3010263082030100,4
"32221",3010263094370100,2
"32222",3010263099390100,2
"32223",3010263101420100,2
"32224",3010263101960100,1
"32225",3010263102990100,4
"32226",3010263103840100,3
"32227",3010263113300100,3
"32228",3010263118450100,1
"32229",3010263121140100,4
"32230",3010263126670100,2
"32231",3010308001240100,4
"32232",3010308010270100,2
"32233",3010308011670100,1
"32234",3010308012180100,4
"32235",3010308012620100,2
"32236",3010308012930100,2
"32237",3010308015750100,2
"32238",3010308016060100,4
"32239",3010308017390100,2
"32240",3010308018040100,1
"32241",3010308020920100,1
"32242",3010308023850100,2
"32243",3010308025180100,1
"32244",3010308027210100,1
"32245",3010308031690100,5
"32246",3010308032540100,1
"32247",3010308040580100,1
"32248",3010308040950100,5
"32249",3010308042350100,4
"32250",3010308043310100,2
"32251",3010308055140100,2
"32252",3010308067050100,2
"32253",3010308067860100,2
"32254",3010308073230100,1
"32255",3010308073620100,4
"32256",3010308075690100,2
"32257",3010308078730100,2
"32258",3010308082030100,2
"32259",3010308089680100,1
"32260",3010308094370100,2
"32261",3010308101420100,2
"32262",3010308102990100,9
"32263",3010308106580100,3
"32264",3010308108800100,4
"32265",3010308109060100,2
"32266",3010308113300100,4
"32267",3010308114960100,4
"32268",3010308114960101,1
"32269",3010308115750100,1
"32270",3010308117610100,2
"32271",3010308118450100,2
"32272",3010308118640100,4
"32273",3010308121140100,5
"32274",3010308124040100,2
"32275",3010308124060100,2
"32276",3010308126670100,4
"32277",3010593011670100,4
"32278",3010593033220100,5
"32279",3010593073620100,3
"32280",3010593102990100,2
"32281",3010593108800100,5
"32282",3010658013160100,2
"32283",3010658108800100,1
"32284",3010958011670100,4
"32285",3010958012180100,3
"32286",3010958012180101,1
"32287",3010958014970100,4
"32288",3010958015750100,1
"32289",3010958016060100,2
"32290",3010958017390100,1
"32291",3010958020060100,1
"32292",3010958026420100,2
"32293",3010958030630100,3
"32294",3010958031690100,3
"32295",3010958032540100,6
"32296",3010958034710100,1
"32297",3010958040580100,2
"32298",3010958051020100,1
"32299",3010958055140100,1
"32300",3010958057410100,5
"32301",3010958057590100,2
"32302",3010958058220100,2
"32303",3010958067050100,1
"32304",3010958073620100,2
"32305",3010958082030100,2
"32306",3010958082450100,2
"32307",3010958089680100,3
"32308",3010958092030100,4
"32309",3010958101960100,3
"32310",3010958103840100,3
"32311",3010958108800100,3
"32312",3010958113300100,5
"32313",3010958113300101,1
"32314",3010958115750100,2
"32315",3010958117610100,2
"32316",3010958118450100,4
"32317",3010958124060100,4
"32318",3010958126670100,1
"32319",3100493010270100,2
"32320",3100493012180100,2
"32321",3100493012620100,1
"32322",3100493017070100,2
"32323",3100493017390100,2
"32324",3100493017600100,1
"32325",3100493018040100,2
"32326",3100493020540100,1
"32327",3100493025180100,1
"32328",3100493027210100,1
"32329",3100493030630100,1
